,@timestamp,kubernetes.container.name,mqtt_topic,uuid,ix_direction
945LuH0BX0lHpglp0cVF,2021-12-14 09:35:14.725000+00:00,oem-nodejs,carChassisNumber/DENM,1e9cb314-8ed4-47b6-be5a-3d45d803f2dd,recv
-Y5LuH0BX0lHpglp0cVF,2021-12-14 09:35:14.902000+00:00,oem-nodejs,carChassisNumber/DENM,47c5f7ef-9a46-4ba5-a5b4-864824ca8110,recv
-45LuH0BX0lHpglp0cVF,2021-12-14 09:35:15.099000+00:00,oem-nodejs,carChassisNumber/DENM,07eac843-ed70-4593-86ea-553c537cc2c2,recv
MI5LuH0BX0lHpglpmsNz,2021-12-14 09:35:00.336000+00:00,oem-nodejs,carChassisNumber/DENM,870151fe-54b3-4755-885e-71d86bd86620,recv
Mo5LuH0BX0lHpglpmsNz,2021-12-14 09:35:00.497000+00:00,oem-nodejs,carChassisNumber/DENM,5a10ed6f-811c-4ca0-b2a5-e67a61c130bd,recv
NI5LuH0BX0lHpglpmsNz,2021-12-14 09:35:00.701000+00:00,oem-nodejs,carChassisNumber/DENM,1893c236-efe8-428b-934e-4715cdab9ce2,recv
No5LuH0BX0lHpglpmsNz,2021-12-14 09:35:00.904000+00:00,oem-nodejs,carChassisNumber/DENM,0f36002f-c124-4619-a432-9b19001dcf8f,recv
OI5LuH0BX0lHpglpmsNz,2021-12-14 09:35:01.168000+00:00,oem-nodejs,carChassisNumber/DENM,5de9dca0-43f6-47fc-85ce-bd5994808ccc,recv
eo5LuH0BX0lHpglpnsNo,2021-12-14 09:35:01.309000+00:00,oem-nodejs,carChassisNumber/DENM,e49004ec-cb73-4d53-ac3d-7c7fdb34818b,recv
fI5LuH0BX0lHpglpnsNo,2021-12-14 09:35:01.506000+00:00,oem-nodejs,carChassisNumber/DENM,91631381-45f9-4ad1-8476-2c0a7bf26623,recv
fo5LuH0BX0lHpglpnsNo,2021-12-14 09:35:01.729000+00:00,oem-nodejs,carChassisNumber/DENM,76c62992-6218-40dc-b36d-25127da8d77e,recv
gI5LuH0BX0lHpglpnsNo,2021-12-14 09:35:01.897000+00:00,oem-nodejs,carChassisNumber/DENM,baf2871b-8f03-4ada-8f81-c8a1e75a9b6d,recv
go5LuH0BX0lHpglpnsNo,2021-12-14 09:35:02.027000+00:00,oem-nodejs,carChassisNumber/DENM,fad43fb6-27c9-4fad-949e-2d9268305ee9,recv
hI5LuH0BX0lHpglpnsNo,2021-12-14 09:35:02.212000+00:00,oem-nodejs,carChassisNumber/DENM,58c044be-85ae-48b6-8921-cfacdf054784,recv
q45LuH0BX0lHpglposNT,2021-12-14 09:35:02.383000+00:00,oem-nodejs,carChassisNumber/DENM,8e6a0b96-9de7-468c-81f7-9efbb6b2c36f,recv
rY5LuH0BX0lHpglposNT,2021-12-14 09:35:02.626000+00:00,oem-nodejs,carChassisNumber/DENM,2e7517f7-c73b-4d89-a46b-5d192feb5043,recv
r45LuH0BX0lHpglposNT,2021-12-14 09:35:02.803000+00:00,oem-nodejs,carChassisNumber/DENM,4abd3d83-0ffd-40c5-8d42-f465f631f375,recv
sY5LuH0BX0lHpglposNT,2021-12-14 09:35:03.001000+00:00,oem-nodejs,carChassisNumber/DENM,36126415-f535-4663-9869-53633e0200be,recv
s45LuH0BX0lHpglposNT,2021-12-14 09:35:03.291000+00:00,oem-nodejs,carChassisNumber/DENM,fc523fc6-6538-4ad6-b432-be17a711fab6,recv
tY5LuH0BX0lHpglposNT,2021-12-14 09:35:03.404000+00:00,oem-nodejs,carChassisNumber/DENM,d6a8d074-8800-4a35-b2c4-05280026cd0d,recv
t45LuH0BX0lHpglposNT,2021-12-14 09:35:03.603000+00:00,oem-nodejs,carChassisNumber/DENM,71c6edc7-abca-4d45-9e5e-0de34505b536,recv
uY5LuH0BX0lHpglposNT,2021-12-14 09:35:03.728000+00:00,oem-nodejs,carChassisNumber/DENM,4aa5cfce-b674-455e-a090-a6579c31bfec,recv
u45LuH0BX0lHpglposNT,2021-12-14 09:35:03.895000+00:00,oem-nodejs,carChassisNumber/DENM,7ac8f670-609e-4a01-b7e5-b85adcb2b63d,recv
vY5LuH0BX0lHpglposNT,2021-12-14 09:35:04.126000+00:00,oem-nodejs,carChassisNumber/DENM,35de186a-a65a-45bf-8f93-7542fcf24df8,recv
NY5LuH0BX0lHpglpqsQe,2021-12-14 09:35:04.328000+00:00,oem-nodejs,carChassisNumber/DENM,2d94930f-4023-4448-8479-00d32a98ac67,recv
N45LuH0BX0lHpglpqsQe,2021-12-14 09:35:04.575000+00:00,oem-nodejs,carChassisNumber/DENM,dc2dd091-982e-44fa-9c47-ae77b3135ea3,recv
OY5LuH0BX0lHpglpqsQe,2021-12-14 09:35:04.699000+00:00,oem-nodejs,carChassisNumber/DENM,bd0c95fc-48a5-405f-9d2b-2f9fe4044da2,recv
O45LuH0BX0lHpglpqsQe,2021-12-14 09:35:04.874000+00:00,oem-nodejs,carChassisNumber/DENM,6be4704a-b476-4c85-88b4-f977fc018c7a,recv
PY5LuH0BX0lHpglpqsQe,2021-12-14 09:35:04.996000+00:00,oem-nodejs,carChassisNumber/DENM,8ac4d588-a6a8-48ef-85a4-dab979f4c08e,recv
P45LuH0BX0lHpglpqsQe,2021-12-14 09:35:05.227000+00:00,oem-nodejs,carChassisNumber/DENM,52fb887c-9bc5-422a-8820-981cc7068ecb,recv
g45LuH0BX0lHpglpc8FB,2021-12-14 09:34:50.304000+00:00,oem-nodejs,carChassisNumber/DENM,8ca93d07-8e6c-4ff0-a38c-6b94cabc0019,recv
hY5LuH0BX0lHpglpc8FB,2021-12-14 09:34:50.508000+00:00,oem-nodejs,carChassisNumber/DENM,47713230-bc7b-4662-aa7e-afdf8f6a5c4f,recv
h45LuH0BX0lHpglpc8FB,2021-12-14 09:34:50.699000+00:00,oem-nodejs,carChassisNumber/DENM,2e9a173e-1dd3-4407-91a3-c0e5d2856c9f,recv
iY5LuH0BX0lHpglpc8FB,2021-12-14 09:34:50.907000+00:00,oem-nodejs,carChassisNumber/DENM,bc207c95-f354-43e6-828c-769377495099,recv
i45LuH0BX0lHpglpc8FB,2021-12-14 09:34:51.108000+00:00,oem-nodejs,carChassisNumber/DENM,4c924c18-861f-41d2-a334-fa10951e8777,recv
zo5LuH0BX0lHpglpd8Eu,2021-12-14 09:34:51.315000+00:00,oem-nodejs,carChassisNumber/DENM,e382aef3-20bd-4022-a0c0-e0b6c9c7938a,recv
0I5LuH0BX0lHpglpd8Eu,2021-12-14 09:34:51.507000+00:00,oem-nodejs,carChassisNumber/DENM,91b0aaa1-da9b-4aee-9bba-1555252e61bd,recv
0o5LuH0BX0lHpglpd8Eu,2021-12-14 09:34:51.633000+00:00,oem-nodejs,carChassisNumber/DENM,09c0ff6c-fbb1-4c8e-b4c5-c2a3ec4a5a4d,recv
1I5LuH0BX0lHpglpd8Eu,2021-12-14 09:34:51.791000+00:00,oem-nodejs,carChassisNumber/DENM,ba0ab3bd-5122-4791-9682-0a7dd350280f,recv
1o5LuH0BX0lHpglpd8Eu,2021-12-14 09:34:51.991000+00:00,oem-nodejs,carChassisNumber/DENM,3e83462d-5f4c-480a-931c-2214a4c6b82a,recv
2I5LuH0BX0lHpglpd8Eu,2021-12-14 09:34:52.206000+00:00,oem-nodejs,carChassisNumber/DENM,b2f8d4b6-c3d8-42cb-9ab2-25e748099de8,recv
2o5LuH0BX0lHpglpd8Eu,2021-12-14 09:34:52.406000+00:00,oem-nodejs,carChassisNumber/DENM,034e4b33-1053-45c9-bbb8-cf4ed2151d2d,recv
AI5LuH0BX0lHpglpe8IV,2021-12-14 09:34:52.596000+00:00,oem-nodejs,carChassisNumber/DENM,6b98b807-d485-4ad4-931a-1b55741f8db7,recv
Ao5LuH0BX0lHpglpe8IV,2021-12-14 09:34:52.793000+00:00,oem-nodejs,carChassisNumber/DENM,2313f63a-217f-4aa9-a541-1447c2ea0c1f,recv
BI5LuH0BX0lHpglpe8IV,2021-12-14 09:34:52.994000+00:00,oem-nodejs,carChassisNumber/DENM,dac961d8-91ed-4c08-b767-d1a53d66994e,recv
Bo5LuH0BX0lHpglpe8IV,2021-12-14 09:34:53.204000+00:00,oem-nodejs,carChassisNumber/DENM,49741b66-a652-4c7c-a63e-351afd7b908e,recv
YI5LuH0BX0lHpglpfsL_,2021-12-14 09:34:53.332000+00:00,oem-nodejs,carChassisNumber/DENM,47fdf988-6694-4ad0-9165-8d78e77df1b6,recv
Yo5LuH0BX0lHpglpfsL_,2021-12-14 09:34:53.492000+00:00,oem-nodejs,carChassisNumber/DENM,063afe33-f277-43d5-9ad1-2d8c3d3553db,recv
ZI5LuH0BX0lHpglpfsL_,2021-12-14 09:34:53.689000+00:00,oem-nodejs,carChassisNumber/DENM,d14f8933-99f7-422c-84ac-5f4817e00564,recv
Zo5LuH0BX0lHpglpfsL_,2021-12-14 09:34:53.891000+00:00,oem-nodejs,carChassisNumber/DENM,7c6904ca-9386-4d89-bf7d-0e562f4002cd,recv
aI5LuH0BX0lHpglpfsL_,2021-12-14 09:34:54.099000+00:00,oem-nodejs,carChassisNumber/DENM,b1903b7f-8d20-4ae0-a161-59b6af97c560,recv
iY5LuH0BX0lHpglpgsLq,2021-12-14 09:34:54.308000+00:00,oem-nodejs,carChassisNumber/DENM,e7813435-4509-4eda-ac5e-124872a6828f,recv
i45LuH0BX0lHpglpgsLq,2021-12-14 09:34:54.601000+00:00,oem-nodejs,carChassisNumber/DENM,6e556a81-a3b6-4758-98a4-1c43623353e6,recv
jY5LuH0BX0lHpglpgsLq,2021-12-14 09:34:54.715000+00:00,oem-nodejs,carChassisNumber/DENM,739b9fa2-3719-4004-87bd-62ab9208b075,recv
j45LuH0BX0lHpglpgsLq,2021-12-14 09:34:54.904000+00:00,oem-nodejs,carChassisNumber/DENM,792b7abe-befc-499f-8388-21de1d80416b,recv
kY5LuH0BX0lHpglpgsLq,2021-12-14 09:34:55.023000+00:00,oem-nodejs,carChassisNumber/DENM,9ed93c3f-9758-457e-a682-1c3853561fbc,recv
k45LuH0BX0lHpglpgsLq,2021-12-14 09:34:55.194000+00:00,oem-nodejs,carChassisNumber/DENM,742e039c-b01a-48b6-af6a-05f53ec1468a,recv
JY5LuH0BX0lHpglpJL7k,2021-12-14 09:34:30.308000+00:00,oem-nodejs,carChassisNumber/DENM,a2b8e5a6-4d20-44a4-b9fd-97d4e9a06288,recv
J45LuH0BX0lHpglpJL7k,2021-12-14 09:34:30.499000+00:00,oem-nodejs,carChassisNumber/DENM,51c31b1e-de74-4348-8446-fb05b73dbfe0,recv
KY5LuH0BX0lHpglpJL7k,2021-12-14 09:34:30.640000+00:00,oem-nodejs,carChassisNumber/DENM,57671a71-cf61-4f7b-b96a-ae96d11a3509,recv
K45LuH0BX0lHpglpJL7k,2021-12-14 09:34:30.808000+00:00,oem-nodejs,carChassisNumber/DENM,56980ca6-4b45-46d0-8d73-9e87c256c373,recv
LY5LuH0BX0lHpglpJL7k,2021-12-14 09:34:31.017000+00:00,oem-nodejs,carChassisNumber/DENM,5740de74-d2dd-4efa-b1cb-d927812add33,recv
b45LuH0BX0lHpglpKL7T,2021-12-14 09:34:31.231000+00:00,oem-nodejs,carChassisNumber/DENM,f4b12788-9f4e-4839-862e-f1e36d0faaf8,recv
cY5LuH0BX0lHpglpKL7T,2021-12-14 09:34:31.406000+00:00,oem-nodejs,carChassisNumber/DENM,de459d0f-de94-46b4-9494-ff31b5e1af87,recv
c45LuH0BX0lHpglpKL7T,2021-12-14 09:34:31.604000+00:00,oem-nodejs,carChassisNumber/DENM,94b9dbb9-7224-4009-a065-049f1a1a74d4,recv
dY5LuH0BX0lHpglpKL7T,2021-12-14 09:34:31.789000+00:00,oem-nodejs,carChassisNumber/DENM,bbcf75dd-d65b-47a2-9759-f6f8ce52b150,recv
d45LuH0BX0lHpglpKL7T,2021-12-14 09:34:32.003000+00:00,oem-nodejs,carChassisNumber/DENM,9f4b2d56-057a-4229-9aa2-3750ecbe899e,recv
nY5LuH0BX0lHpglpLL6-,2021-12-14 09:34:32.238000+00:00,oem-nodejs,carChassisNumber/DENM,3a15789e-3103-404c-bf29-80ed464839f8,recv
n45LuH0BX0lHpglpLL6-,2021-12-14 09:34:32.417000+00:00,oem-nodejs,carChassisNumber/DENM,77ae3225-06cb-42a9-b5f9-cfdd315e1f90,recv
oY5LuH0BX0lHpglpLL6-,2021-12-14 09:34:32.617000+00:00,oem-nodejs,carChassisNumber/DENM,9c31bfe6-149a-4434-a727-26e953099930,recv
o45LuH0BX0lHpglpLL6-,2021-12-14 09:34:32.746000+00:00,oem-nodejs,carChassisNumber/DENM,b6cac950-1d57-413a-a93a-608843f36212,recv
pY5LuH0BX0lHpglpLL6-,2021-12-14 09:34:32.917000+00:00,oem-nodejs,carChassisNumber/DENM,0566140c-cb50-4f3c-8d55-13a0fce65ca9,recv
p45LuH0BX0lHpglpLL6-,2021-12-14 09:34:33.111000+00:00,oem-nodejs,carChassisNumber/DENM,0f6e383e-f593-42aa-bac5-11035aac7de2,recv
AY5LuH0BX0lHpglpML-n,2021-12-14 09:34:33.317000+00:00,oem-nodejs,carChassisNumber/DENM,85490324-af8f-4845-a781-004424294ab2,recv
A45LuH0BX0lHpglpML-n,2021-12-14 09:34:33.508000+00:00,oem-nodejs,carChassisNumber/DENM,a84446dd-603c-41b3-a620-e03589189d3a,recv
BY5LuH0BX0lHpglpML-n,2021-12-14 09:34:33.706000+00:00,oem-nodejs,carChassisNumber/DENM,a71dcaeb-d450-4352-a237-9baae4740f80,recv
B45LuH0BX0lHpglpML-n,2021-12-14 09:34:33.906000+00:00,oem-nodejs,carChassisNumber/DENM,2c624d6f-7632-43b5-9a59-1823a920c807,recv
CY5LuH0BX0lHpglpML-n,2021-12-14 09:34:34.107000+00:00,oem-nodejs,carChassisNumber/DENM,c4536468-2425-48c5-8bc2-435c95ad1558,recv
KY5LuH0BX0lHpglpNL-R,2021-12-14 09:34:34.322000+00:00,oem-nodejs,carChassisNumber/DENM,79886824-843e-4535-9d9b-5277322fb561,recv
K45LuH0BX0lHpglpNL-R,2021-12-14 09:34:34.614000+00:00,oem-nodejs,carChassisNumber/DENM,4e1ffdb9-0642-4cb6-bf21-be41745d9ad0,recv
LY5LuH0BX0lHpglpNL-R,2021-12-14 09:34:34.683000+00:00,oem-nodejs,carChassisNumber/DENM,f233e692-6645-4258-b8a6-4e64a3cc173f,recv
L45LuH0BX0lHpglpNL-R,2021-12-14 09:34:34.809000+00:00,oem-nodejs,carChassisNumber/DENM,2fc8cb31-3593-4a01-8362-64a7d3f0df9b,recv
MY5LuH0BX0lHpglpNL-R,2021-12-14 09:34:35.063000+00:00,oem-nodejs,carChassisNumber/DENM,2febc33d-2323-43bb-8f82-5145755336d2,recv
oY5PuH0BX0lHpglp-PV6,2021-12-14 09:39:46.530000+00:00,oem-nodejs,carChassisNumber/DENM,f0734feb-e61c-4154-9ec9-b64b7aa861c8,recv
o45PuH0BX0lHpglp-PV6,2021-12-14 09:39:46.628000+00:00,oem-nodejs,carChassisNumber/DENM,c5f0be0f-7f4a-4911-8a8d-efedaab3fb28,recv
pY5PuH0BX0lHpglp-PV6,2021-12-14 09:39:46.737000+00:00,oem-nodejs,carChassisNumber/DENM,28db733b-cd81-4719-abc2-132de39ea9c1,recv
5JBouH0BX0lHpglpmBSj,2021-12-14 10:06:40.335000+00:00,oem-nodejs,carChassisNumber/DENM,a15f0fa0-d686-4481-9a61-98372a497919,recv
5pBouH0BX0lHpglpmBSj,2021-12-14 10:06:40.438000+00:00,oem-nodejs,carChassisNumber/DENM,53da483e-3349-49d1-b62c-7b7fc325f3ad,recv
6JBouH0BX0lHpglpmBSj,2021-12-14 10:06:40.529000+00:00,oem-nodejs,carChassisNumber/DENM,cd42d380-4670-4aca-b980-d41e9a90f5bf,recv
6pBouH0BX0lHpglpmBSj,2021-12-14 10:06:40.628000+00:00,oem-nodejs,carChassisNumber/DENM,5c38184d-236c-451f-af05-8b289abc45a0,recv
7JBouH0BX0lHpglpmBSj,2021-12-14 10:06:40.737000+00:00,oem-nodejs,carChassisNumber/DENM,04353d8f-ab97-46a1-85f5-2b6fe22f7935,recv
7pBouH0BX0lHpglpmBSj,2021-12-14 10:06:40.827000+00:00,oem-nodejs,carChassisNumber/DENM,94da19e7-bef0-44a8-8d0c-df39ff3a1708,recv
8JBouH0BX0lHpglpmBSj,2021-12-14 10:06:40.930000+00:00,oem-nodejs,carChassisNumber/DENM,9eb4d8d5-69dc-4de2-91bc-6fc5385050cf,recv
8pBouH0BX0lHpglpmBSj,2021-12-14 10:06:41.051000+00:00,oem-nodejs,carChassisNumber/DENM,2e229637-5910-46cf-a2c4-e0f00f2aedfa,recv
9JBouH0BX0lHpglpmBSj,2021-12-14 10:06:41.154000+00:00,oem-nodejs,carChassisNumber/DENM,5bda7379-f460-45ee-993f-13b8e4c98b43,recv
9pBouH0BX0lHpglpmBSj,2021-12-14 10:06:41.228000+00:00,oem-nodejs,carChassisNumber/DENM,5b91188a-f060-4df3-9d11-9583ed5f0740,recv
OpBouH0BX0lHpglpnBWQ,2021-12-14 10:06:41.338000+00:00,oem-nodejs,carChassisNumber/DENM,419e0d34-8683-4fc3-86fb-dfa49a800bac,recv
PJBouH0BX0lHpglpnBWQ,2021-12-14 10:06:41.428000+00:00,oem-nodejs,carChassisNumber/DENM,f003af91-56d4-466b-8783-c6947ac661d0,recv
PpBouH0BX0lHpglpnBWQ,2021-12-14 10:06:41.525000+00:00,oem-nodejs,carChassisNumber/DENM,6f93a681-6ad8-45ef-9d1c-6ee1cbcbdb4a,recv
QJBouH0BX0lHpglpnBWQ,2021-12-14 10:06:41.634000+00:00,oem-nodejs,carChassisNumber/DENM,303d23e4-4dc5-4434-8d10-2bc7d6e66071,recv
QpBouH0BX0lHpglpnBWQ,2021-12-14 10:06:41.742000+00:00,oem-nodejs,carChassisNumber/DENM,5f81eee6-bde9-49f2-b3b8-c6a7d1a0413c,recv
RJBouH0BX0lHpglpnBWQ,2021-12-14 10:06:41.827000+00:00,oem-nodejs,carChassisNumber/DENM,61e26fb3-9b25-4170-b5e2-6540125e4770,recv
RpBouH0BX0lHpglpnBWQ,2021-12-14 10:06:41.936000+00:00,oem-nodejs,carChassisNumber/DENM,b35fb1bf-7a4c-48fc-a50a-323c7d0c4135,recv
SJBouH0BX0lHpglpnBWQ,2021-12-14 10:06:42.026000+00:00,oem-nodejs,carChassisNumber/DENM,5a6395f1-4fc6-4823-ba8d-f909dc4749d0,recv
SpBouH0BX0lHpglpnBWQ,2021-12-14 10:06:42.136000+00:00,oem-nodejs,carChassisNumber/DENM,a5da03a7-4d0c-426c-bc50-350a67d528ec,recv
TJBouH0BX0lHpglpnBWQ,2021-12-14 10:06:42.244000+00:00,oem-nodejs,carChassisNumber/DENM,bb856dcf-716c-4ee1-9e7b-f8572a997526,recv
TpBouH0BX0lHpglpnBWQ,2021-12-14 10:06:42.342000+00:00,oem-nodejs,carChassisNumber/DENM,5e7b762b-dc36-4d63-94fc-9794689b091c,recv
lpBouH0BX0lHpglpoBV8,2021-12-14 10:06:42.427000+00:00,oem-nodejs,carChassisNumber/DENM,13be7817-4305-4db6-a16b-8e5cc99f6e90,recv
mJBouH0BX0lHpglpoBV8,2021-12-14 10:06:42.536000+00:00,oem-nodejs,carChassisNumber/DENM,5585948d-fa5f-4e06-a5e6-a40663adf9ab,recv
mpBouH0BX0lHpglpoBV8,2021-12-14 10:06:42.627000+00:00,oem-nodejs,carChassisNumber/DENM,b807c7a5-c45f-4fcd-a7fa-3dc4aa46e374,recv
nJBouH0BX0lHpglpoBV8,2021-12-14 10:06:42.725000+00:00,oem-nodejs,carChassisNumber/DENM,d9e44e92-fd53-413a-9705-97750bcc258d,recv
npBouH0BX0lHpglpoBV8,2021-12-14 10:06:42.834000+00:00,oem-nodejs,carChassisNumber/DENM,018c02f6-7b72-4390-896d-07ba2369f463,recv
oJBouH0BX0lHpglpoBV8,2021-12-14 10:06:42.925000+00:00,oem-nodejs,carChassisNumber/DENM,757d438e-8f95-488a-96bf-f57fd5ddad60,recv
opBouH0BX0lHpglpoBV8,2021-12-14 10:06:43.023000+00:00,oem-nodejs,carChassisNumber/DENM,7ad4dd85-7147-4828-90aa-1102727fbd7a,recv
pJBouH0BX0lHpglpoBV8,2021-12-14 10:06:43.132000+00:00,oem-nodejs,carChassisNumber/DENM,26166e82-a2b4-4212-aef1-d85bec32d2a3,recv
ppBouH0BX0lHpglpoBV8,2021-12-14 10:06:43.234000+00:00,oem-nodejs,carChassisNumber/DENM,0e5b05d5-c630-4589-ba15-5f57018f9b30,recv
qJBouH0BX0lHpglpoBV8,2021-12-14 10:06:43.323000+00:00,oem-nodejs,carChassisNumber/DENM,1009ca5f-dfff-4f62-9c77-9d83aa02f23c,recv
4pBouH0BX0lHpglppBVp,2021-12-14 10:06:43.432000+00:00,oem-nodejs,carChassisNumber/DENM,d44fb66b-e40b-4013-b0ec-81e3e5305c21,recv
5JBouH0BX0lHpglppBVp,2021-12-14 10:06:43.525000+00:00,oem-nodejs,carChassisNumber/DENM,5455b1c7-145c-4877-9921-80c9736aec6e,recv
5pBouH0BX0lHpglppBVp,2021-12-14 10:06:43.622000+00:00,oem-nodejs,carChassisNumber/DENM,fd10a025-0639-43cf-9f6e-7497a669e1ec,recv
6JBouH0BX0lHpglppBVp,2021-12-14 10:06:43.731000+00:00,oem-nodejs,carChassisNumber/DENM,9953702d-c81c-45a3-b1c3-c7bc3552363c,recv
6pBouH0BX0lHpglppBVp,2021-12-14 10:06:43.828000+00:00,oem-nodejs,carChassisNumber/DENM,0861732b-eb05-424f-ae15-caf7ff76540e,recv
7JBouH0BX0lHpglppBVp,2021-12-14 10:06:43.920000+00:00,oem-nodejs,carChassisNumber/DENM,79a97ed9-6d33-4980-ab2f-000b33d776f6,recv
7pBouH0BX0lHpglppBVp,2021-12-14 10:06:44.031000+00:00,oem-nodejs,carChassisNumber/DENM,69a23e96-55ad-4099-81a9-a51ebcea0032,recv
8JBouH0BX0lHpglppBVp,2021-12-14 10:06:44.133000+00:00,oem-nodejs,carChassisNumber/DENM,8fb2639e-4170-4b3b-9150-5236cd45dc45,recv
8pBouH0BX0lHpglppBVp,2021-12-14 10:06:44.222000+00:00,oem-nodejs,carChassisNumber/DENM,cf0b13cf-4f4b-406e-9822-8f1723f248ea,recv
9JBouH0BX0lHpglppBVp,2021-12-14 10:06:44.330000+00:00,oem-nodejs,carChassisNumber/DENM,9e62af5e-e597-4845-9946-a17b577c4d27,recv
EJBouH0BX0lHpglpqBZb,2021-12-14 10:06:44.430000+00:00,oem-nodejs,carChassisNumber/DENM,b9c69e4e-4fe7-49fa-b428-4160cabe070b,recv
EpBouH0BX0lHpglpqBZb,2021-12-14 10:06:44.527000+00:00,oem-nodejs,carChassisNumber/DENM,0f18387e-197b-400a-9d61-d3d75331b2ce,recv
FJBouH0BX0lHpglpqBZb,2021-12-14 10:06:44.649000+00:00,oem-nodejs,carChassisNumber/DENM,99be3acc-d68d-40d3-a087-3f7570789c1e,recv
FpBouH0BX0lHpglpqBZb,2021-12-14 10:06:44.755000+00:00,oem-nodejs,carChassisNumber/DENM,82734a85-f221-4bf4-9682-f05b48085fff,recv
GJBouH0BX0lHpglpqBZb,2021-12-14 10:06:44.823000+00:00,oem-nodejs,carChassisNumber/DENM,4f419757-61cf-4212-8930-dea9b5fceff1,recv
GpBouH0BX0lHpglpqBZb,2021-12-14 10:06:44.932000+00:00,oem-nodejs,carChassisNumber/DENM,4188e057-f631-4c91-9663-5f6e944de156,recv
HJBouH0BX0lHpglpqBZb,2021-12-14 10:06:45.025000+00:00,oem-nodejs,carChassisNumber/DENM,de109348-429a-41ad-80c8-0656779421b7,recv
HpBouH0BX0lHpglpqBZb,2021-12-14 10:06:45.140000+00:00,oem-nodejs,carChassisNumber/DENM,7923364b-4b31-4428-861e-8432712d5b55,recv
IJBouH0BX0lHpglpqBZb,2021-12-14 10:06:45.248000+00:00,oem-nodejs,carChassisNumber/DENM,43daeeed-1022-4cae-ba6a-a8ed409eaa41,recv
IpBouH0BX0lHpglpqBZb,2021-12-14 10:06:45.335000+00:00,oem-nodejs,carChassisNumber/DENM,7426419e-ddd4-429d-b4d9-b694268014a4,recv
KZBouH0BX0lHpglprBZH,2021-12-14 10:06:45.428000+00:00,oem-nodejs,carChassisNumber/DENM,b975d9ed-3c90-4540-a50d-b7c5261e754d,recv
K5BouH0BX0lHpglprBZH,2021-12-14 10:06:45.540000+00:00,oem-nodejs,carChassisNumber/DENM,99f8ba49-55de-44a0-a9aa-474e1999a2e3,recv
LZBouH0BX0lHpglprBZH,2021-12-14 10:06:45.634000+00:00,oem-nodejs,carChassisNumber/DENM,502801a8-d40a-401c-96eb-6ad421ea7986,recv
L5BouH0BX0lHpglprBZH,2021-12-14 10:06:45.723000+00:00,oem-nodejs,carChassisNumber/DENM,b2b4ae69-5277-4227-80a7-8ac181ba764c,recv
MZBouH0BX0lHpglprBZH,2021-12-14 10:06:45.832000+00:00,oem-nodejs,carChassisNumber/DENM,7bcf6a89-3404-4138-9237-5935581b4d10,recv
M5BouH0BX0lHpglprBZH,2021-12-14 10:06:45.939000+00:00,oem-nodejs,carChassisNumber/DENM,e9eebb42-b0c4-43d1-811a-3b5d999dcf00,recv
NZBouH0BX0lHpglprBZH,2021-12-14 10:06:46.020000+00:00,oem-nodejs,carChassisNumber/DENM,4405bf27-a205-4de1-999f-b325a70dc872,recv
N5BouH0BX0lHpglprBZH,2021-12-14 10:06:46.131000+00:00,oem-nodejs,carChassisNumber/DENM,b849fc4c-a89e-405e-a32f-ee1713f0ce83,recv
OZBouH0BX0lHpglprBZH,2021-12-14 10:06:46.223000+00:00,oem-nodejs,carChassisNumber/DENM,d229bccf-db9f-4212-afb7-021af95c5102,recv
O5BouH0BX0lHpglprBZH,2021-12-14 10:06:46.327000+00:00,oem-nodejs,carChassisNumber/DENM,0c2f2031-97db-44ba-a65c-380438bdf417,recv
PZBouH0BX0lHpglprBZH,2021-12-14 10:06:46.436000+00:00,oem-nodejs,carChassisNumber/DENM,b29331f4-93ce-4161-a658-9a2a92ed4944,recv
P5BouH0BX0lHpglprBZH,2021-12-14 10:06:46.523000+00:00,oem-nodejs,carChassisNumber/DENM,d1f053d8-1064-4806-aa75-13acb86950e8,recv
QZBouH0BX0lHpglpsBY1,2021-12-14 10:06:46.618000+00:00,oem-nodejs,carChassisNumber/DENM,f7b06787-97fd-4c14-88ac-6406136c1f7c,recv
Q5BouH0BX0lHpglpsBY1,2021-12-14 10:06:46.727000+00:00,oem-nodejs,carChassisNumber/DENM,edecd508-94f5-47bd-8b03-29915a731fd9,recv
RZBouH0BX0lHpglpsBY1,2021-12-14 10:06:46.822000+00:00,oem-nodejs,carChassisNumber/DENM,f2745375-11f3-4714-ad55-85bd5ce884d7,recv
R5BouH0BX0lHpglpsBY1,2021-12-14 10:06:46.922000+00:00,oem-nodejs,carChassisNumber/DENM,f9f59cd2-1e1e-48de-9726-26a9a7807378,recv
SZBouH0BX0lHpglpsBY1,2021-12-14 10:06:47.031000+00:00,oem-nodejs,carChassisNumber/DENM,eb101dda-dc70-495a-abcf-c816eadd3cf3,recv
S5BouH0BX0lHpglpsBY1,2021-12-14 10:06:47.131000+00:00,oem-nodejs,carChassisNumber/DENM,34fa0cb3-e785-467b-8a33-6110efbfc20f,recv
TZBouH0BX0lHpglpsBY1,2021-12-14 10:06:47.282000+00:00,oem-nodejs,carChassisNumber/DENM,316ee638-a430-4610-881b-4aa9aa8a1372,recv
a5BouH0BX0lHpglptBYo,2021-12-14 10:06:47.381000+00:00,oem-nodejs,carChassisNumber/DENM,2fc4e727-df8c-4de7-bb3c-3094dc1b3064,recv
